"","created_at","username","profile_image_url","protected","verified","id","name","public_metrics.followers_count","public_metrics.following_count","public_metrics.tweet_count","public_metrics.listed_count","description","entities","location","url","pinned_tweet_id"
"1924","2020-04-10T10:34:16.000Z","MaciejGraj","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"1248559815883919361","Maciej",      42,     166,    4592,       5,"",NA,NA,NA,NA
"1925","2017-05-31T10:09:06.000Z","Michal2022D","https://pbs.twimg.com/profile_images/1511798179326537733/vN1MeE_Z_normal.jpg",FALSE,FALSE,"869858263956942848","M.D.",     529,     768,   73759,       0,"",NA,NA,NA,NA
"1926","2011-12-05T14:30:48.000Z","KwadransPolit","https://pbs.twimg.com/profile_images/1636500067124228101/pDBTB6_Z_normal.jpg",FALSE,FALSE,"429065287","KwadransPolityczny",   12036,     769,   29811,      73,"poranny program o polityce w TVP1 godz. 8:10",NA,NA,"https://t.co/vVzGyIV2ME",NA
"1927","2018-12-06T11:06:16.000Z","PZgorzelskiP","https://pbs.twimg.com/profile_images/1353018613318483971/pycSVF5I_normal.jpg",FALSE,FALSE,"1070635531447558144","Piotr Zgorzelski",   10162,    1813,    6449,      73,"Samorządowiec, poseł PSL VII, VIII i IX kadencji Sejmu RP. Wicemarszałek Sejmu RP IX kadencji",NA,"Płock, Polska","https://t.co/7lpjcAFcX2",NA
"1928","2021-02-20T14:50:02.000Z","JerzyRatajczak1","https://pbs.twimg.com/profile_images/1363140192580812802/toJ1DwgC_normal.jpg",FALSE,FALSE,"1363138688079847424","Jerzy Ratajczak",     133,     366,    3521,       0,"Często wiosłuję pod prąd, nie mam łaski wiary, kocham natury przyrody i wszystkie psiaki, zabity wodniak, uzależniony od książek, emerytowany politolog.",NA,NA,NA,NA
"1929","2020-03-18T13:16:52.000Z","BeathaPe","https://pbs.twimg.com/profile_images/1240266136433950721/Y3Vk8y2d_normal.jpg",FALSE,FALSE,"1240265702520631300","Beata",       2,      21,    3363,       0,"",NA,NA,NA,NA
"1930","2022-10-19T18:30:23.000Z","AndrzejSkuza","https://pbs.twimg.com/profile_images/1645738761865646081/MviNDox1_normal.jpg",FALSE,FALSE,"1582801272700387330","Andrzej Skuza-Gorajski",      85,     189,   12960,       2,"",NA,NA,NA,NA
"1931","2017-01-29T21:43:22.000Z","Tamerlan676","https://pbs.twimg.com/profile_images/828249036541014016/_NBVRHrJ_normal.jpg",FALSE,FALSE,"825821662453039105","Tamerlan",     946,     915,   49617,      34,"Zabić ich wszystkich......... Bóg rozpozna swoich.",NA,NA,NA,NA
"1932","2021-12-10T21:25:57.000Z","marekko01906669","https://pbs.twimg.com/profile_images/1520678414881017856/siREO5wp_normal.jpg",FALSE,FALSE,"1469417890445152271","marek kowalski",    3338,     216,   24568,      25,"Polak z dziada pradziada, patriota. Wolnościowiec..Agent Putina, Foliarz, Ruska onuca. #płacęgotówką #StopUkrainizacjiPolski Kod  WHO=Z28.31. Dumny i Zdrowy",NA,"Dziki Zachód",NA,NA
"1933","2016-10-10T11:53:36.000Z","pkgrabowski","https://pbs.twimg.com/profile_images/1135523279840714755/f8XtKrOH_normal.jpg",FALSE,TRUE,"785448189377777664","Przemysław Grabowski",    2567,    4989,  301310,      15,"Prawnik, historyk prawa, @nowePSL (czł. prezydium PSL Mazowsze, sekr. PSL Piaseczno pow. i gm), prezes @FMS_Rumla, współprac. @CentrumDP",NA,"Piaseczno, Polska",NA,"1126482427994607617"
"1934","2009-08-02T08:25:15.000Z","jacekleski","https://pbs.twimg.com/profile_images/1263152844028477441/8anFxDn5_normal.jpg",FALSE,TRUE,"62225429","Jacek Łęski",   20917,    1007,    8219,     113,"journalist: TVP Info & TVP1  Alarm!",NA,"Warsaw",NA,NA
"1935","2016-07-02T16:00:56.000Z","KleszczDaniel","https://pbs.twimg.com/profile_images/1288172664461373442/UO8RweSd_normal.jpg",FALSE,FALSE,"749271646393995264","Daniel Kleszcz 🍀🇵🇱 🇪🇺",     331,    2084,   99323,       4,"Komunikacja Społeczna - PR - Media",NA,NA,NA,"1649735021983301633"
"1936","2019-01-24T12:54:20.000Z","renirosen","https://pbs.twimg.com/profile_images/1609599379341557761/k0nnXfcX_normal.jpg",FALSE,FALSE,"1088419729033912326",".",     211,    1393,   23214,       2,"20+, she/they, 💗💜💙, FUB free, slightly nsfw",NA,NA,NA,"1645889705194713088"
"1937","2021-07-08T16:17:21.000Z","Robciowaw2","https://pbs.twimg.com/profile_images/1621633802257797122/d8GplzYG_normal.jpg",FALSE,FALSE,"1413170258932912130","RobcioWAW 2",    1626,    2093,   15294,       1,"Rock&roll .Stop głupocie polityków .Po lipcowej czystce TT ,konto no.2",NA,NA,NA,"1433872105305739275"
"1938","2021-11-09T13:37:22.000Z","Skalinskalin","https://pbs.twimg.com/profile_images/1458066183207497729/RzhvAS_9_normal.jpg",FALSE,TRUE,"1458066101800165376","Sławomir Kalinowski",   11518,    3478,   16176,      25,"prywatnie, 
prof. Instytutu, ekonomista
#SmartVillages
#RuralDevelopment
#SocialInequality
#RuralStudies
#Poverty
#wieś #ubóstwo #wykluczenie
🇪🇺🇵🇱",NA,"Warsaw","https://t.co/eMrDgVuTcl","1652954732799901696"
"1939","2016-11-23T10:52:40.000Z","pe_te_w","https://pbs.twimg.com/profile_images/903293408793460736/DB7zNKut_normal.jpg",FALSE,FALSE,"801377921759899649","Petew",    1261,    1537,  273958,       2,"Ważne są tylko te dni, których jeszcze nie znamy... #SilniRazem",NA,"Polska",NA,NA
"1940","2014-09-22T13:50:33.000Z","MRiRW_GOV_PL","https://pbs.twimg.com/profile_images/1581918996533858306/vc0rQZNj_normal.jpg",FALSE,FALSE,"2826451321","Ministerstwo Rolnictwa i Rozwoju Wsi",   15309,     552,    7372,     126,"Oficjalny profil Ministerstwa Rolnictwa i Rozwoju Wsi",NA,"ul. Wspólna 30, Warszawa","https://t.co/nGksaEhqAd","1662148149668982784"
"1941","2020-11-08T19:42:04.000Z","MrDexxim","https://pbs.twimg.com/profile_images/1462777478196477955/zeGQWdFV_normal.jpg",FALSE,FALSE,"1325523933349744641","Mr. Dexxim",    1826,    3173,   13299,       0,"Ojciec Dyrektor. Liberał. Wolność kocham i rozumiem, Wolności oddać nie umiem. Za literówki przepraszam, pisze na Nokii 6100i",NA,NA,NA,NA
"1942","2019-04-15T11:48:09.000Z","DrakkonRaa","https://pbs.twimg.com/profile_images/1551676254096703489/PpmGcHnZ_normal.jpg",FALSE,TRUE,"1117756493409996800","Kapitan Żbik",    5748,     309,    8624,      70,"Niusy z Rosji i Ukrainy, o wojnie, o kulturze i konsekwencjach dla Polski. Polak, Katolik.",NA,NA,"https://t.co/0k5slTQQNt","1612532159188713473"
"1943","2009-06-18T22:49:42.000Z","IgorJanke","https://pbs.twimg.com/profile_images/1435935124667912198/NRmrybu1_normal.jpg",FALSE,TRUE,"48520860","Igor Janke - Układ Otwarty",   60021,     793,   21148,     359,"Autor podcastu Układ Otwarty. Szef Instytutu Wolności i Szkoły Przywództwa IW 
Czytaj: https://t.co/EM1SS1Yyym Wspieraj: https://t.co/BJcWNjaTm0",NA,"Warszawa","https://t.co/7GZNQ70oGL","1654379988781596672"
"1944","2017-03-18T08:33:15.000Z","MBudzisz2","https://pbs.twimg.com/profile_images/1240339314040504320/kGpcr9X6_normal.jpg",FALSE,FALSE,"843017439952670720","marek budzisz",   58028,     648,    6238,     288,"publicysta",NA,NA,"https://t.co/1lsogjcIOJ","1595384689736425477"
"1945","2020-06-25T15:15:02.000Z","PKewes","https://pbs.twimg.com/profile_images/1276172221225017351/j4-4V0j9_normal.jpg",FALSE,FALSE,"1276172014210949121","Paulina Kewes",    1874,    1389,  104922,      22,"Prof of English @UniofOxford & Fellow of @JesusOxford; Leverhulme Trust MRF, 2021-24; P-I @ParlCulture; #FRHistS #Twitterstorians.",NA,"Oxford","https://t.co/5bEpOMgxVd","1391126650771943426"
"1946","2013-12-22T13:09:54.000Z","hikimiru","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"2238080253","Hikimiru",     116,     211,   33835,      12,"",NA,NA,NA,NA
"1947","2018-08-17T16:13:44.000Z","Wtotugram","https://pbs.twimg.com/profile_images/1650551080386801681/-l67zrAm_normal.jpg",FALSE,FALSE,"1030487853296435201","Piotr",     614,    1153,   10117,       1,"Delikatnie rzecz ujmując,
PiS mym nie jest faworytem.",NA,NA,NA,NA
"1948","2016-01-09T08:47:27.000Z","Desia___","https://pbs.twimg.com/profile_images/1399762272529047557/4-2nhdVt_normal.jpg",FALSE,TRUE,"4752831058","Pomylona Kwiaciarka",    6680,    3536,  301967,      29,"Ja ocean niespokojny
W mojej głowie gwiezdne wojny...
Odrzućcie głupotę i żyjcie,
chodźcie drogą rozwagi!",NA,NA,NA,"1157172733295374336"
"1949","2017-01-04T19:27:37.000Z","stanislawalwo","https://pbs.twimg.com/profile_images/848111203176067077/U3XhetpR_normal.jpg",FALSE,FALSE,"816727802766565376","Stanislawa",    1964,     771,  140105,      18,"",NA,"Legionowo, Polska",NA,NA
"1950","2022-12-16T07:54:22.000Z","Krisklak1921","https://pbs.twimg.com/profile_images/1603659789816537089/lGWkz1b0_normal.jpg",FALSE,FALSE,"1603659475407216640","KrisKa",     107,     125,   25407,       0,"Już nic nie muszę, ale jeszcze wiele  mogę.   Franciszek Pieczka.",NA,"Lódź, Polska",NA,NA
"1951","2018-10-22T11:39:09.000Z","Paulina_Pacula","https://pbs.twimg.com/profile_images/1054336728335564800/0JyKFQ2e_normal.jpg",FALSE,FALSE,"1054336352215597057","Paulina Pacula",      52,     374,      34,       2,"Journalist at https://t.co/OMJnb4UGRw, democrat, EU enthusiast",NA,"Wroclaw, Poland",NA,"1622967433815330817"
"1952","2016-05-25T21:08:23.000Z","SzSz_velSek","https://pbs.twimg.com/profile_images/1583158784486260765/QCEGRO0y_normal.jpg",FALSE,FALSE,"735578280909275136","S Szynkowski vel Sęk",   14515,    1447,   14553,     115,"🇵🇱 Minister ds. Unii Europejskiej
🇪🇺 Minister for the European Union
🇵🇱 Poseł na Sejm RP z #Poznań, 
Prawo i Sprawiedliwość ✌️ #BabiesLivesMatter",NA,"Poznań",NA,NA
"1953","2015-09-24T01:01:05.000Z","Marek_Pyza","https://pbs.twimg.com/profile_images/1095670156431376385/QYxeoXmh_normal.jpg",FALSE,FALSE,"3754838475","Marek Pyza",    2753,     699,    1877,      41,"Dziennikarz. @Tygodnik_Sieci, @wPolityce_pl, @wPolscepl",NA,NA,NA,NA
"1954","2017-12-18T20:40:02.000Z","januszch1691","https://pbs.twimg.com/profile_images/1557878927187656704/e3VLwIIp_normal.jpg",FALSE,FALSE,"942857006091816961","Janusz",     261,      70,  150751,       2,"Prawicowy Polak z krwi i kości, dumny potomek rodziny pochodzącej z Wilna, syn żołnierza AK V Brygady Wileńskiej majora  Łupaszki  ♥️ PS. Szuje banuje 😡",NA,"Wrocław, Polska",NA,"1630629099138842624"
"1955","2019-08-23T11:38:29.000Z","Elzbiet28569480","https://pbs.twimg.com/profile_images/1409512131335180291/o2JGVABh_normal.jpg",FALSE,FALSE,"1164864406037118976","Elzbieta",     497,     680,   67908,       9,"super babka mądra",NA,NA,NA,"1654914599458594817"
"1956","2017-07-24T11:26:18.000Z","sylwiablaszka","https://pbs.twimg.com/profile_images/1320380266138030082/Mf0X76RB_normal.jpg",FALSE,FALSE,"889446637290041344","Jarogniewa",    1641,    1809,   72490,       3,"#CzasUlicy  #SnW",NA,NA,NA,NA
"1957","2010-08-03T11:11:37.000Z","jszymczakk","https://pbs.twimg.com/profile_images/1483018759174565889/WQnrlXle_normal.jpg",FALSE,FALSE,"174212297","Jakub Szymczak",    1413,    1351,    7228,      18,"Dziennikarz @oko_press. Autor książki ""Ja łebków nie dawałem. Procesy przed Żydowskim Sądem Społecznym"" wydanej w @CzarneWyd.",NA,"Warszawa, Polska","https://t.co/Wuiejihz1R","1543504818970497024"
"1958","2022-04-02T22:58:20.000Z","ada_popiel","https://pbs.twimg.com/profile_images/1638618466629435392/e1a-LS6__normal.jpg",FALSE,FALSE,"1510391057346965505","Ada Popiel",     950,    1791,   52005,       3,"",NA,NA,NA,NA
"1959","2012-06-03T07:49:01.000Z","APPiotr","https://pbs.twimg.com/profile_images/1375804234768248832/tqJdGvzn_normal.jpg",FALSE,FALSE,"598125560","Piotr Wesołowski",    3074,    2511,  108888,       4,"Polityka, rock, fantasy

Felietony @TAKtoWIDZIMY / https://t.co/zO4UzDA7ZP

https://t.co/MgD1FSTve6",NA,"Polska",NA,"1326570592439578624"
"1960","2017-02-27T23:46:54.000Z","GromPeruna","https://pbs.twimg.com/profile_images/1537447889797935104/fkkm-ABK_normal.jpg",FALSE,TRUE,"836361999139356672","Perun",    3356,    2556,   61690,      27,"⚡️",NA,"Polska",NA,"1132215456889225216"
"1961","2011-08-14T05:27:09.000Z","jankbur","https://pbs.twimg.com/profile_images/1632828448430235651/aRnax0Dh_normal.jpg",FALSE,TRUE,"354718252","jankbur",     580,     346,   93690,       0,"Bóg, Honor, Ojczyzna, Praworęczny- zwolennik PIS, opozycję  z PZPR. ZSL, SLD, PSL, PO poznałem osobiście i całe szczęście, że wytrzymałem-emeryt ekonomista.",NA,"Lubelskie",NA,NA
"1962","2022-03-29T14:40:48.000Z","MartaMajewska82","https://pbs.twimg.com/profile_images/1647911182152482816/5ZjMaZ4x_normal.jpg",FALSE,FALSE,"1508816200725315585","Marta Majewska Burmistrz Miasta Hrubieszowa",     187,     292,     263,       0,"adwokat/burmistrz Hrubieszowa/wykładowca/MBA/❤ Hrubieszów/bezpartyjna/ żona i mama 3",NA,NA,NA,NA
"1963","2014-10-13T13:43:42.000Z","SasinJacek","https://pbs.twimg.com/profile_images/1170441324635525122/_2PZVWm__normal.jpg",FALSE,FALSE,"2827443467","Jacek Sasin",   82063,     756,    9257,     299,"Wiceprezes Rady Ministrów. Minister Aktywów Państwowych @MAPGOVPL . Poseł na Sejm RP VII, VIII i IX kadencji.",NA,NA,NA,NA
"1964","2020-03-23T16:58:00.000Z","TGtarnogorski","https://pbs.twimg.com/profile_images/1448992312902696965/glQv5uau_normal.jpg",FALSE,TRUE,"1242133434010669060","tarnogorski.info",   10280,     535,    4998,      37,"Jesteśmy największym niezależnym portalem informacyjnym w województwie śląskim.",NA,"Polska","https://t.co/PsYXmJOJVR",NA
"1965","2012-12-27T10:20:02.000Z","MojaModlitwa","https://pbs.twimg.com/profile_images/1662883771778048001/D1oIxPbE_normal.jpg",FALSE,FALSE,"1039299846","WZY Miasto Niedziałającej Tężni Inwestuje",    1240,    2717,   54436,      21,"#PokolenieJP2 #OdnowaWDuchuSw
#Fitness #Fit #Gym #Bieganie #Rower #Tenis #Gym #Siłownia #Dieta #Gotowanie  #Budownictwo #Rolnictwo #Podróże #Motoryzacja #Ryby",NA,"Polska","https://t.co/UXiv33HicU","1646970296266641437"
"1966","2021-01-31T09:58:04.000Z","EKOlodziejczak_","https://pbs.twimg.com/profile_images/1426473315758190592/YcppYktZ_normal.jpg",FALSE,TRUE,"1355817556339253249","Michał Kołodziejczak",   29245,      31,    3686,     106,"Rolnik, działacz społeczny, prezes AGROunia, nowe konto kolodziejczak_m",NA,NA,NA,NA
"1967","2021-01-28T06:44:44.000Z","PawelWoj_prof","https://pbs.twimg.com/profile_images/1354723631796989954/qTnX5lC7_normal.jpg",FALSE,FALSE,"1354681536071823367","Paweł Wojciechowski",    2556,     870,    4203,      12,"Przewodniczący Rady Programowej Instytutu Finansów Publicznych. Były minister finansów, wiceminister spraw zagranicznych i ambasador przy OECD. Opinie prywatne.",NA,NA,NA,"1590971777563303936"
"1968","2018-09-27T12:12:37.000Z","CzekalskiPawe","https://pbs.twimg.com/profile_images/1045287987070816257/PboXygEq_normal.jpg",FALSE,FALSE,"1045285077377339392","Paweł Czekalski 🇪🇺🇨🇭#SnaW #SilniRazem #FBPE",    1484,    2048,   25950,      16,"Alpy tu się oddycha, tu czuję się wolny
Genetyczny liberał, Europejczyk polskiego pochodzenia, zwolennik federalizacji UE i €, Platformers od 2001, opinie priv",NA,"Europa, Warszawa",NA,"1545722529951670273"
"1969","2012-11-02T19:40:11.000Z","PortalMorski","https://pbs.twimg.com/profile_images/558416586525003776/G5FnZ4Sj_normal.jpeg",FALSE,FALSE,"921635772","Portal Morski",    2966,     435,    8462,      27,"Największy, najstarszy i najbardziej kompetentny morski portal informacyjny w Polsce + morska TV internetowa ||| Info | Net | Video | Publikacje drukowane",NA,"Polska","http://t.co/NsqrisTQ18",NA
"1970","2015-12-18T19:43:30.000Z","Falkow2Waldemar","https://pbs.twimg.com/profile_images/1472561297560674312/3QyChp6G_normal.jpg",FALSE,FALSE,"4527894322","Waldemar Falkowski#SilniRazem",     900,     485,  528329,       6,"",NA,NA,NA,NA
"1971","2023-01-11T17:13:52.000Z","Antyhipokryta_","https://pbs.twimg.com/profile_images/1613468880818651137/RbuaGaTk_normal.jpg",FALSE,FALSE,"1613222606504660999","Antyhipokryta",      21,     421,     209,       0,"",NA,NA,NA,"1614642139085914112"
"1972","2015-12-09T15:22:54.000Z","TomaszBaart","https://pbs.twimg.com/profile_images/1164311216862519299/eBJ0zZiH_normal.jpg",FALSE,FALSE,"4427925016","Tomasz Baart-Bartecki",    1309,     217,    4297,       3,"Analiza danych i łączenie faktów. 🇵🇱",NA,NA,"https://t.co/nzOwxR2iC2","1658512320849379341"
"1973","2013-12-17T19:23:31.000Z","PaweGrzegorczy1","https://pbs.twimg.com/profile_images/1278958669422567424/ekZ9iTbF_normal.jpg",FALSE,FALSE,"2250864506","Anty bakiewicz Robert",    7913,    8413,  790405,      13,"Ścieżki Błędu Są Różne I Nieskończone
Pis to Opricznina, Żywa Korupcja (nacja+religia)
Do Wyborów Tylko Polityka Wewnętrzna. 
Widzisz pisowca w tv, wciśnij off.",NA,NA,NA,NA
"1974","2014-11-20T18:35:10.000Z","InesAgnieszka","https://pbs.twimg.com/profile_images/841021881654341632/syKXeakW_normal.jpg",FALSE,FALSE,"2885913327","Agnes🇵🇱💯🇭🇺 #NieStrajkuje, #BabiesLivesMatter",    1382,    4879,  186244,       4,"#MuremZaPolskimMundurem",NA,"Gniezno, Wielkopolska, Polska",NA,NA
"1975","2015-06-14T11:07:41.000Z","boguslawa21","https://pbs.twimg.com/profile_images/1229667095421562881/Xhj64VGt_normal.png",FALSE,FALSE,"3324605487","Boguslawa #BabiesLivesMatter#ReparationsForPoland",    3307,    2831,  476147,       6,"Polska jest najwazniejsza.Zlo Dobrem Zwyciezaj.
#Swiety4ever#MuremZaPolskimMundurem",NA,NA,NA,NA
"1976","2009-10-07T20:47:37.000Z","krzysztofbosak","https://pbs.twimg.com/profile_images/1518829215776448512/Uu9PR1hT_normal.jpg",FALSE,FALSE,"80676829","Krzysztof Bosak 🇵🇱",  342763,    4137,  126538,     616,"Współprzewodniczący @Konfederacja_. Przewodniczący Koła Poselskiego, p.o. prezesa @RuchNarodowy. Mąż @KarinaBosak, ojciec Artura i Daniela. Chrześcijanin",NA,"Polska",NA,"1521603035818037251"
"1977","2019-02-01T09:44:59.000Z","WespazjanPL","https://pbs.twimg.com/profile_images/1496518055781974027/9U8V9xiN_normal.jpg",FALSE,FALSE,"1091271184044445696","Wespazjan",      69,    1613,    2072,       0,"Wróg klasowy, ciemiężca chłopów pańszczyźnianych",NA,"Poland",NA,NA
"1978","2018-08-03T08:33:21.000Z","ProfesorStepien","https://pbs.twimg.com/profile_images/1282951427393036288/kM17304A_normal.jpg",FALSE,FALSE,"1025298563142758400","Profesor Stępieeeń 🚵‍♂️🏍⛷🛼🏓",     759,     516,   65001,      17,"Obserwuję, czytam, analizuję. Lewactwa i Pseudoprawactwa we wszelkich odmianach...nie toleruję!",NA,NA,NA,NA
"1979","2017-08-29T11:13:57.000Z","jansobieski19","https://pbs.twimg.com/profile_images/1345010287833985024/JtFy5Ka1_normal.jpg",FALSE,FALSE,"902489492258476033","jan sobieski 🌐🌐🌐",     673,    1902,  182317,       6,"analizy kryzysu / byly skarbnik SKO 
#PLN #polishzlotys 💰",NA,"worldwide",NA,"1105788505576390656"
"1980","2020-06-24T12:45:16.000Z","IPowiatu","https://pbs.twimg.com/profile_images/1275775936387059714/NeINt_Mo_normal.jpg",FALSE,FALSE,"1275771811427483648","Prawo i Sprawiedliwość Łosice",    1056,    1072,  329653,       6,"",NA,NA,NA,"1657695717970829313"
"1981","2015-11-16T05:07:34.000Z","LukaszSchreiber","https://pbs.twimg.com/profile_images/1286727637017272328/n5sMj8Et_normal.jpg",FALSE,TRUE,"4199460070","Łukasz Schreiber",   26792,    1610,    9205,     152,"#Poseł na Sejm ziemi bydgoskiej z ramienia @pisorgpl. Minister w #KPRM. Przewodniczący Stałego Komitetu Rady Ministrów. Hobby: film, literatura, historia, sport",NA,"Bydgoszcz, Polska","https://t.co/tpEn1fIrqB","1497201925774843910"
"1982","2014-12-18T11:57:46.000Z","KZiemiec","https://pbs.twimg.com/profile_images/1617599537928863763/M-u-i0dl_normal.jpg",FALSE,FALSE,"2929414877","Krzysztof Ziemiec",   65525,    2672,   22228,     199,"telewizja, radio, prasa, foto, film 📺🎙️🎥🎞️🎬",NA,NA,"https://t.co/p4e7PgmtOb",NA
"1983","2021-02-11T15:29:39.000Z","Iwet01226042","https://pbs.twimg.com/profile_images/1361039539708559361/OprYv2jQ_normal.jpg",FALSE,FALSE,"1359887111730696197","@Iwet",      46,      76,   36687,       0,"",NA,NA,NA,NA
"1984","2020-11-06T21:26:30.000Z","Reset_Oby","https://pbs.twimg.com/profile_images/1541407413533810689/ECaSZ_Iu_normal.jpg",FALSE,TRUE,"1324825265239896071","Reset Obywatelski",    5282,     757,   12184,      23,"Oglądaj: https://t.co/zB9IqZSKfR…
Radio Reset gra całą dobę:  https://t.co/MT9VsEAqWr
Wesprzyj medium obywatelskie https://t.co/GnaPZKuhmn",NA,"Warszawa ","https://t.co/Iq3xD1GhFn","1662733570090172417"
"1985","2018-03-08T16:20:03.000Z","Mario88645414","https://pbs.twimg.com/profile_images/1654095341652791296/AszxILgK_normal.jpg",FALSE,FALSE,"971782608181956614","Mario",      31,     208,     469,       0,"",NA,"Małopolskie, Polska",NA,NA
"1986","2017-02-08T19:31:30.000Z","waldemar_buda","https://pbs.twimg.com/profile_images/1573661544373784578/tSWsJBoW_normal.jpg",FALSE,FALSE,"829412356723769347","Waldemar Buda",   12362,     819,    4166,     123,"Minister Rozwoju i Technologii, poseł na Sejm RP, radca prawny, absolwent Uniwersytetu Łódzkiego.",NA,"#Łódź, Polska","https://t.co/Uf1Y1gz7Ay",NA
"1987","2017-01-08T15:13:16.000Z","Autolikos1","https://pbs.twimg.com/profile_images/1513065696560922632/LbhTULuv_normal.jpg",FALSE,FALSE,"818113345182191616","Autolikos",    6480,    5834,  316508,       5,"",NA,NA,NA,NA
"1988","2017-03-25T14:45:36.000Z","Marek_Pek","https://pbs.twimg.com/profile_images/1597911704859467776/11zNOo7z_normal.jpg",FALSE,FALSE,"845647861509443585","Marek Pęk",   15288,    1249,   32754,      52,"Senator ziemi krakowskiej, miechowskiej i olkuskiej - okręg nr 31. Wicemarszałek Senatu RP. Prawo i Sprawiedliwość. 🇵🇱",NA,NA,"https://t.co/BnUVkc8ZOI","1507641390070652930"
"1989","2013-03-19T16:44:56.000Z","p_a_baranowski","https://pbs.twimg.com/profile_images/1640513909210730497/thRNT_tx_normal.png",FALSE,FALSE,"1280932885","Paweł Antoni Baranowski: IMO",    1313,    1354,   35373,       1,"",NA,"Rzeczpospolita Polska ","https://t.co/hbtN0P8hjK","1632354354781888512"
"1990","2021-05-20T10:59:02.000Z","PolandFarmer","https://pbs.twimg.com/profile_images/1637375515270041600/TwPnc5sj_normal.jpg",FALSE,FALSE,"1395333171592503296","PolandFarmer",    1460,    1636,   23413,       6,"👨‍🌾 z tych mniejszych👨‍🌾🚜🐮 #doceńRolnika #JestRolnikJestŻywność #RolnictwoZrównoważone",NA,"Kujawsko-Pomorskie, Polska",NA,"1642844610736144385"
"1991","2018-10-25T08:39:30.000Z","jkardanowski","https://pbs.twimg.com/profile_images/1315017767624609794/RWXMlJyt_normal.jpg",FALSE,FALSE,"1055378302876241921","Jan Krzysztof Ardanowski",   11259,     407,    1434,      54,"Poseł na Sejm RP, Prawo i Sprawiedliwość, Minister Rolnictwa i Rozwoju Wsi🇵🇱💯",NA,"Toruń, Polska",NA,NA
"1992","2013-03-05T11:19:39.000Z","tzolciak","https://pbs.twimg.com/profile_images/1593306933158727684/otcrQ3Vn_normal.jpg",FALSE,FALSE,"1243498717","Tomasz Żółciak",   10874,    1455,   29278,      89,"Dziennikarz „Dziennika Gazety Prawnej”. Współautor podcastu „Z Drugiej Strony”. Głównie polityka i samorządy. Poglądy prywatne.",NA,NA,"https://t.co/fElD1uAVjW",NA
"1993","2016-09-19T13:47:18.000Z","DGPrawna","https://pbs.twimg.com/profile_images/950353368467361792/_gadkBtZ_normal.jpg",FALSE,FALSE,"777866661420498944","Dziennik Gazeta Prawna",   31543,     115,   19485,     171,"Oficjalny profil Dziennika Gazety Prawnej. Patrzymy obiektywnie. Piszemy odpowiedzialnie.",NA,"Warszawa, Polska","https://t.co/rhTtF8RIrs",NA
"1994","2020-06-10T17:31:50.000Z","Kwiatkow_Lipska","https://pbs.twimg.com/profile_images/1270772297817882624/E2T-_1Hq_normal.jpg",FALSE,FALSE,"1270770556170899459","con_ewka",     237,     686,    8772,       0,"Politics, politics, politics. A w pracy - muzyka. A dla przyjemności - muzyka, poezja, książki i wino. 
❤️ 🇮🇹 & 🇨🇦. Uwaga! Strzelam z łuku🏹🎯!",NA,NA,NA,"1589343089893978113"
"1995","2020-07-02T09:55:29.000Z","Marion50758141","https://pbs.twimg.com/profile_images/1278629058369204224/3N2NV64n_normal.jpg",FALSE,FALSE,"1278628323753631744","🏆Marion💎",    2849,    4368,   44795,       5,"Nie🎩 rób 🦩tego, 🏖️co🏋️‍♀️ już🕵️ jest🐉 zrobione.📺",NA,"Sosnowiec",NA,"1309958338478829568"
"1996","2023-04-15T17:32:39.000Z","michaltrantau","https://pbs.twimg.com/profile_images/1647992711612432387/j3NXuA7q_normal.jpg",FALSE,FALSE,"1647291823973453826","Michał Trantau",      46,     743,      60,       0,"| 𝗞𝗢𝗡𝗙𝗘𝗥𝗔𝗡𝗦𝗝𝗘𝗥 | 𝗣𝗥𝗘𝗭𝗘𝗡𝗧𝗘𝗥 | 𝗥𝗘𝗣𝗢𝗥𝗧𝗘𝗥 | 𝗧𝗪𝗢́𝗥𝗖𝗔 𝗪𝗜𝗗𝗘𝗢 | Telewizja Polska | Lublin, Warszawa | opinie prywatne",NA,NA,"https://t.co/AYhvGpVqsW",NA
"1997","2021-07-09T10:15:13.000Z","2Bierz","https://pbs.twimg.com/profile_images/1595728976676282368/2X4xxukG_normal.jpg",FALSE,FALSE,"1413440644035588100","Magda Bierz 2 🇵🇱 🇪🇺",    3208,    3201,   63619,       3,"#WartoByćPrzyzwoitym
Najcenniejszych rzeczy w życiu nie nabywa się za pieniądze.
Albert Einstein
#MastercardGrazWOŚP",NA,"Poznań",NA,NA
"1998","2016-03-25T17:51:10.000Z","StZaryn","https://pbs.twimg.com/profile_images/1571241634255314944/b1EGEcDr_normal.jpg",FALSE,FALSE,"713422988142645248","Stanisław Żaryn",   32839,     624,   33914,     256,"Sekretarz Stanu w KPRM, zastępca Min. Koordynatora Służb Specjalnych.
Pełnomocnik Rządu ds. Bezpieczeństwa Przestrzeni Informacyjnej Rzeczypospolitej Polskiej.",NA,NA,"https://t.co/Bq1KaOW3u2","1568271731516928001"
